period_utc,from_ba,to_ba,net_mwh
2026-06-12 01:00:00+00:00,NYIS,PJM,983.1532170667496
2026-06-12 01:00:00+00:00,PACW,BPAT,921.0333837970634
2026-06-12 01:00:00+00:00,PJM,MISO,-1066.2471364232838
2026-06-12 01:00:00+00:00,PJM,NYIS,-1113.1578768986947
2026-06-12 01:00:00+00:00,SOCO,TVA,-984.491669165663
2026-06-12 01:00:00+00:00,SWPP,ERCO,1129.9133068929928
2026-06-12 01:00:00+00:00,SWPP,MISO,906.2270464814424
2026-06-12 01:00:00+00:00,TVA,SOCO,997.5871519621945
2026-06-12 01:00:00+00:00,WACM,AZPS,744.7370218716936
2026-06-12 02:00:00+00:00,AZPS,WACM,-1030.877728944725
2026-06-12 02:00:00+00:00,BANC,CISO,817.8699082468454
2026-06-12 02:00:00+00:00,BPAT,PACW,-1042.9356627729408
2026-06-12 02:00:00+00:00,CISO,BANC,-945.1252188577034
2026-06-12 02:00:00+00:00,CISO,LDWP,-1001.1505799035583
2026-06-12 02:00:00+00:00,CISO,NEVP,887.8611602271882
2026-06-12 02:00:00+00:00,CPLE,DUK,703.5894126801074
2026-06-12 02:00:00+00:00,DUK,CPLE,-1186.2427766940677
2026-06-12 02:00:00+00:00,ERCO,SWPP,-1006.8464919413186
2026-06-12 02:00:00+00:00,ISNE,NYIS,-926.5713577437781
2026-06-12 02:00:00+00:00,LDWP,CISO,962.7579592151055
2026-06-12 02:00:00+00:00,MISO,PJM,1118.7611247810637
2026-06-12 02:00:00+00:00,MISO,SWPP,-1100.6558281378425
2026-06-12 02:00:00+00:00,NEVP,CISO,-979.5473153756509
2026-06-12 02:00:00+00:00,NYIS,ISNE,926.7142470160484
2026-06-12 02:00:00+00:00,NYIS,PJM,1023.1132179426858
2026-06-12 02:00:00+00:00,PACW,BPAT,960.2812680650961
2026-06-12 02:00:00+00:00,PJM,MISO,-1054.0789590359627
2026-06-12 02:00:00+00:00,PJM,NYIS,-974.0500681114181
2026-06-12 02:00:00+00:00,SOCO,TVA,-949.6583720674429
2026-06-12 02:00:00+00:00,SWPP,ERCO,860.9505563297217
2026-06-12 02:00:00+00:00,SWPP,MISO,809.9943960287114
2026-06-12 02:00:00+00:00,TVA,SOCO,1040.7463117916104
2026-06-12 02:00:00+00:00,WACM,AZPS,872.6699676001883
2026-06-12 03:00:00+00:00,AZPS,WACM,-746.6144004882465
2026-06-12 03:00:00+00:00,BANC,CISO,776.1428316485525
2026-06-12 03:00:00+00:00,BPAT,PACW,-590.7761633390032
2026-06-12 03:00:00+00:00,CISO,BANC,-761.6677637621851
2026-06-12 03:00:00+00:00,CISO,LDWP,-700.6217244305554
2026-06-12 03:00:00+00:00,CISO,NEVP,863.3638832293188
2026-06-12 03:00:00+00:00,CPLE,DUK,922.906160332745
2026-06-12 03:00:00+00:00,DUK,CPLE,-743.0130207000472
2026-06-12 03:00:00+00:00,ERCO,SWPP,-907.0908563792385
2026-06-12 03:00:00+00:00,ISNE,NYIS,-686.2473839551984
2026-06-12 03:00:00+00:00,LDWP,CISO,854.8930256159128
2026-06-12 03:00:00+00:00,MISO,PJM,810.3346725768057
2026-06-12 03:00:00+00:00,MISO,SWPP,-960.2461154691081
2026-06-12 03:00:00+00:00,NEVP,CISO,-720.5352192357094
2026-06-12 03:00:00+00:00,NYIS,ISNE,819.4693300882981
2026-06-12 03:00:00+00:00,NYIS,PJM,735.0925858406684
2026-06-12 03:00:00+00:00,PACW,BPAT,702.115111855522
2026-06-12 03:00:00+00:00,PJM,MISO,-618.2514243848584
2026-06-12 03:00:00+00:00,PJM,NYIS,-766.9409238134102
2026-06-12 03:00:00+00:00,SOCO,TVA,-823.0380501983614
2026-06-12 03:00:00+00:00,SWPP,ERCO,744.458449526184
2026-06-12 03:00:00+00:00,SWPP,MISO,735.1682698682984
2026-06-12 03:00:00+00:00,TVA,SOCO,816.0164725430693
2026-06-12 03:00:00+00:00,WACM,AZPS,796.3764582229051
2026-06-12 04:00:00+00:00,AZPS,WACM,-472.39844744838206
2026-06-12 04:00:00+00:00,BANC,CISO,529.7894789887207
2026-06-12 04:00:00+00:00,BPAT,PACW,-697.8243293372631
2026-06-12 04:00:00+00:00,CISO,BANC,-581.7552604752264
2026-06-12 04:00:00+00:00,CISO,LDWP,-528.2773468385922
2026-06-12 04:00:00+00:00,CISO,NEVP,578.0862984558106
2026-06-12 04:00:00+00:00,CPLE,DUK,625.8236611768457
2026-06-12 04:00:00+00:00,DUK,CPLE,-592.8991579496366
2026-06-12 04:00:00+00:00,ERCO,SWPP,-526.5255322636613
2026-06-12 04:00:00+00:00,ISNE,NYIS,-659.817271925803
2026-06-12 04:00:00+00:00,LDWP,CISO,502.6174379966954
2026-06-12 04:00:00+00:00,MISO,PJM,596.764923452096
2026-06-12 04:00:00+00:00,MISO,SWPP,-732.3310066816205
2026-06-12 04:00:00+00:00,NEVP,CISO,-627.3654807868409
2026-06-12 04:00:00+00:00,NYIS,ISNE,800.4173642326821
2026-06-12 04:00:00+00:00,NYIS,PJM,483.44747341739736
2026-06-12 04:00:00+00:00,PACW,BPAT,548.9974686639094
2026-06-12 04:00:00+00:00,PJM,MISO,-568.9523350358013
2026-06-12 04:00:00+00:00,PJM,NYIS,-610.5675552086742
2026-06-12 04:00:00+00:00,SOCO,TVA,-417.6821317176207
2026-06-12 04:00:00+00:00,SWPP,ERCO,498.710803258259
2026-06-12 04:00:00+00:00,SWPP,MISO,666.126046395851
2026-06-12 04:00:00+00:00,TVA,SOCO,271.47926455252264
2026-06-12 04:00:00+00:00,WACM,AZPS,658.993222248535
2026-06-12 05:00:00+00:00,AZPS,WACM,-293.0488686533906
2026-06-12 05:00:00+00:00,BANC,CISO,300.4137490763971
2026-06-12 05:00:00+00:00,BPAT,PACW,-305.92604521630454
2026-06-12 05:00:00+00:00,CISO,BANC,-469.8637123811331
2026-06-12 05:00:00+00:00,CISO,LDWP,-388.2135178502858
2026-06-12 05:00:00+00:00,CISO,NEVP,282.7553565435539
2026-06-12 05:00:00+00:00,CPLE,DUK,272.8014797152726
2026-06-12 05:00:00+00:00,DUK,CPLE,-85.65999450313487
2026-06-12 05:00:00+00:00,ERCO,SWPP,-204.32054194309148
2026-06-12 05:00:00+00:00,ISNE,NYIS,-277.69705248044517
2026-06-12 05:00:00+00:00,LDWP,CISO,340.3651384515845
2026-06-12 05:00:00+00:00,MISO,PJM,340.92553261119554
2026-06-12 05:00:00+00:00,MISO,SWPP,-176.68875837733717
2026-06-12 05:00:00+00:00,NEVP,CISO,-331.706673656332
2026-06-12 05:00:00+00:00,NYIS,ISNE,41.138902468397674
2026-06-12 05:00:00+00:00,NYIS,PJM,258.7011036145797
2026-06-12 05:00:00+00:00,PACW,BPAT,333.32014276220156
2026-06-12 05:00:00+00:00,PJM,MISO,-476.8944388335932
2026-06-12 05:00:00+00:00,PJM,NYIS,-44.00820739389616
2026-06-12 05:00:00+00:00,SOCO,TVA,-300.6104835726894
2026-06-12 05:00:00+00:00,SWPP,ERCO,286.0841928770429
2026-06-12 05:00:00+00:00,SWPP,MISO,268.4411862759181
2026-06-12 05:00:00+00:00,TVA,SOCO,180.52016787853813
2026-06-12 05:00:00+00:00,WACM,AZPS,229.92637641911614
2026-06-12 06:00:00+00:00,AZPS,WACM,144.5647509869247
2026-06-12 06:00:00+00:00,BANC,CISO,-146.88428013855713
2026-06-12 06:00:00+00:00,BPAT,PACW,63.37803596794967
2026-06-12 06:00:00+00:00,CISO,BANC,18.934269465675868
2026-06-12 06:00:00+00:00,CISO,LDWP,39.02045223749576
2026-06-12 06:00:00+00:00,CISO,NEVP,26.981796011177835
2026-06-12 06:00:00+00:00,CPLE,DUK,-84.47133542782825
2026-06-12 06:00:00+00:00,DUK,CPLE,65.58400129955767
2026-06-12 06:00:00+00:00,ERCO,SWPP,172.42968817972746
2026-06-12 06:00:00+00:00,ISNE,NYIS,209.50629067994905
2026-06-12 06:00:00+00:00,LDWP,CISO,-85.02867695840041
2026-06-12 06:00:00+00:00,MISO,PJM,-22.17891157956882
2026-06-12 06:00:00+00:00,MISO,SWPP,415.9682236743419
2026-06-12 06:00:00+00:00,NEVP,CISO,12.912231029792423
2026-06-12 06:00:00+00:00,NYIS,ISNE,-160.61724383284076
2026-06-12 06:00:00+00:00,NYIS,PJM,-35.56181644899914
2026-06-12 06:00:00+00:00,PACW,BPAT,-67.56362723527624
2026-06-12 06:00:00+00:00,PJM,MISO,-35.57094325326028
2026-06-12 06:00:00+00:00,PJM,NYIS,122.42196131293518
2026-06-12 06:00:00+00:00,SOCO,TVA,261.9417333542041
2026-06-12 06:00:00+00:00,SWPP,ERCO,-143.92167267080626
2026-06-12 06:00:00+00:00,SWPP,MISO,45.41116417135942
2026-06-12 06:00:00+00:00,TVA,SOCO,-102.15419411339678
2026-06-12 06:00:00+00:00,WACM,AZPS,-112.86981232855183
2026-06-12 07:00:00+00:00,AZPS,WACM,530.6397203232027
2026-06-12 07:00:00+00:00,BANC,CISO,-456.25382718419127
2026-06-12 07:00:00+00:00,BPAT,PACW,600.5380736533962
2026-06-12 07:00:00+00:00,CISO,BANC,478.7360125262388
2026-06-12 07:00:00+00:00,CISO,LDWP,460.858976808673
2026-06-12 07:00:00+00:00,CISO,NEVP,-546.658766288017
2026-06-12 07:00:00+00:00,CPLE,DUK,-434.9483782937884
2026-06-12 07:00:00+00:00,DUK,CPLE,636.2140690564933
2026-06-12 07:00:00+00:00,ERCO,SWPP,468.76944795579954
2026-06-12 07:00:00+00:00,ISNE,NYIS,461.10226735223443
2026-06-12 07:00:00+00:00,LDWP,CISO,-705.2814924948697
2026-06-12 07:00:00+00:00,MISO,PJM,-483.6974376391457
2026-06-12 07:00:00+00:00,MISO,SWPP,426.7649019218666
2026-06-12 07:00:00+00:00,NEVP,CISO,518.5319071529749
2026-06-12 07:00:00+00:00,NYIS,ISNE,-528.1498079460337
2026-06-12 07:00:00+00:00,NYIS,PJM,-546.1591004283996
2026-06-12 07:00:00+00:00,PACW,BPAT,-457.2440188838141
2026-06-12 07:00:00+00:00,PJM,MISO,389.97757004311535
2026-06-12 07:00:00+00:00,PJM,NYIS,595.7776421746884
2026-06-12 07:00:00+00:00,SOCO,TVA,579.7716005840696
2026-06-12 07:00:00+00:00,SWPP,ERCO,-365.87836022321187
2026-06-12 07:00:00+00:00,SWPP,MISO,-493.40644018864225
2026-06-12 07:00:00+00:00,TVA,SOCO,-442.9452007746003
2026-06-12 07:00:00+00:00,WACM,AZPS,-420.01446109358005
2026-06-12 08:00:00+00:00,AZPS,WACM,895.9601421193237
2026-06-12 08:00:00+00:00,BANC,CISO,-917.7612147414959
2026-06-12 08:00:00+00:00,BPAT,PACW,861.4062178272617
2026-06-12 08:00:00+00:00,CISO,BANC,787.9444430825407
2026-06-12 08:00:00+00:00,CISO,LDWP,865.9116900156806
2026-06-12 08:00:00+00:00,CISO,NEVP,-983.8999133512414
2026-06-12 08:00:00+00:00,CPLE,DUK,-1052.0467843107704
2026-06-12 08:00:00+00:00,DUK,CPLE,983.6554338574454
2026-06-12 08:00:00+00:00,ERCO,SWPP,902.7057250892814
2026-06-12 08:00:00+00:00,ISNE,NYIS,895.1975465856517
2026-06-12 08:00:00+00:00,LDWP,CISO,-859.4367780667553
2026-06-12 08:00:00+00:00,MISO,PJM,-929.160405689211
2026-06-12 08:00:00+00:00,MISO,SWPP,971.8520669023668
2026-06-12 08:00:00+00:00,NEVP,CISO,754.371226943066
2026-06-12 08:00:00+00:00,NYIS,ISNE,-899.7675564345865
2026-06-12 08:00:00+00:00,NYIS,PJM,-986.3199501511631
2026-06-12 08:00:00+00:00,PACW,BPAT,-900.1120339502812
2026-06-12 08:00:00+00:00,PJM,MISO,975.0829369966067
2026-06-12 08:00:00+00:00,PJM,NYIS,961.9134922325267
2026-06-12 08:00:00+00:00,SOCO,TVA,1025.0441218795152
2026-06-12 08:00:00+00:00,SWPP,ERCO,-860.3860401367973
2026-06-12 08:00:00+00:00,SWPP,MISO,-709.5608893622485
2026-06-12 08:00:00+00:00,TVA,SOCO,-1021.0708663475996
2026-06-12 08:00:00+00:00,WACM,AZPS,-910.9432379001802
2026-06-12 09:00:00+00:00,AZPS,WACM,1331.2161300632722
2026-06-12 09:00:00+00:00,BANC,CISO,-1276.1030852434305
2026-06-12 09:00:00+00:00,BPAT,PACW,1159.3154394229398
2026-06-12 09:00:00+00:00,CISO,BANC,1389.3387106990772
2026-06-12 09:00:00+00:00,CISO,LDWP,1365.8896410659224
2026-06-12 09:00:00+00:00,CISO,NEVP,-1329.6169233917915
2026-06-12 09:00:00+00:00,CPLE,DUK,-1179.498534186003
2026-06-12 09:00:00+00:00,DUK,CPLE,1139.2537607686356
2026-06-12 09:00:00+00:00,ERCO,SWPP,1329.967866711412
2026-06-12 09:00:00+00:00,ISNE,NYIS,1203.5350353420276
2026-06-12 09:00:00+00:00,LDWP,CISO,-1371.1489261010734
2026-06-12 09:00:00+00:00,MISO,PJM,-1240.1058442542214
2026-06-12 09:00:00+00:00,MISO,SWPP,1327.3138553738363
2026-06-12 09:00:00+00:00,NEVP,CISO,1071.4960310667846
2026-06-12 09:00:00+00:00,NYIS,ISNE,-1305.0215020449668
2026-06-12 09:00:00+00:00,NYIS,PJM,-1239.3656481008175
2026-06-12 09:00:00+00:00,PACW,BPAT,-1329.3115071599982
2026-06-12 09:00:00+00:00,PJM,MISO,1345.9325346241803
2026-06-12 09:00:00+00:00,PJM,NYIS,1425.5769786880396
2026-06-12 09:00:00+00:00,SOCO,TVA,1389.428960280449
2026-06-12 09:00:00+00:00,SWPP,ERCO,-1068.3529213633478
2026-06-12 09:00:00+00:00,SWPP,MISO,-1191.3953732734415
2026-06-12 09:00:00+00:00,TVA,SOCO,-1197.4585308793694
2026-06-12 09:00:00+00:00,WACM,AZPS,-1291.3241818963693
2026-06-12 10:00:00+00:00,AZPS,WACM,1429.4430294183346
2026-06-12 10:00:00+00:00,BANC,CISO,-1518.3128006239099
2026-06-12 10:00:00+00:00,BPAT,PACW,1521.5116285973597
2026-06-12 10:00:00+00:00,CISO,BANC,1536.5629338705935
2026-06-12 10:00:00+00:00,CISO,LDWP,1641.9526624731382
2026-06-12 10:00:00+00:00,CISO,NEVP,-1626.0960877244834
2026-06-12 10:00:00+00:00,CPLE,DUK,-1576.1202987600407
2026-06-12 10:00:00+00:00,DUK,CPLE,1362.311493770076
2026-06-12 10:00:00+00:00,ERCO,SWPP,1675.754697912648
2026-06-12 10:00:00+00:00,ISNE,NYIS,1540.688115979088
2026-06-12 10:00:00+00:00,LDWP,CISO,-1490.4803271153216
2026-06-12 10:00:00+00:00,MISO,PJM,-1506.7321049394106
2026-06-12 10:00:00+00:00,MISO,SWPP,1593.235108533674
2026-06-12 10:00:00+00:00,NEVP,CISO,1761.8692849143654
2026-06-12 10:00:00+00:00,NYIS,ISNE,-1455.8239341584738
2026-06-12 10:00:00+00:00,NYIS,PJM,-1463.3522727301565
2026-06-12 10:00:00+00:00,PACW,BPAT,-1466.0407185172494
2026-06-12 10:00:00+00:00,PJM,MISO,1672.4985478630695
2026-06-12 10:00:00+00:00,PJM,NYIS,1413.5055390094028
2026-06-12 10:00:00+00:00,SOCO,TVA,1474.7692028225704
2026-06-12 10:00:00+00:00,SWPP,ERCO,-1428.5458927885704
2026-06-12 10:00:00+00:00,SWPP,MISO,-1412.4257091232803
2026-06-12 10:00:00+00:00,TVA,SOCO,-1608.5390878187422
2026-06-12 10:00:00+00:00,WACM,AZPS,-1647.873904140471
2026-06-12 11:00:00+00:00,AZPS,WACM,1714.441285221638
2026-06-12 11:00:00+00:00,BANC,CISO,-1765.5011289158788
2026-06-12 11:00:00+00:00,BPAT,PACW,1788.3737055000759
2026-06-12 11:00:00+00:00,CISO,BANC,1854.4064740772315
2026-06-12 11:00:00+00:00,CISO,LDWP,1756.485353743092
2026-06-12 11:00:00+00:00,CISO,NEVP,-1885.1929311435126
2026-06-12 11:00:00+00:00,CPLE,DUK,-1827.7861516253577
2026-06-12 11:00:00+00:00,DUK,CPLE,1730.4535381671888
2026-06-12 11:00:00+00:00,ERCO,SWPP,1848.9662309500252
2026-06-12 11:00:00+00:00,ISNE,NYIS,1798.0587154604937
2026-06-12 11:00:00+00:00,LDWP,CISO,-1866.5937846329066
2026-06-12 11:00:00+00:00,MISO,PJM,-1765.3706776352
2026-06-12 11:00:00+00:00,MISO,SWPP,1729.156585903515
2026-06-12 11:00:00+00:00,NEVP,CISO,1844.7167044721448
2026-06-12 11:00:00+00:00,NYIS,ISNE,-1847.2101967375272
2026-06-12 11:00:00+00:00,NYIS,PJM,-1919.1875783300022
2026-06-12 11:00:00+00:00,PACW,BPAT,-1808.4194008406728
2026-06-12 11:00:00+00:00,PJM,MISO,1787.8705469054094
2026-06-12 11:00:00+00:00,PJM,NYIS,1967.3824895494204
2026-06-12 11:00:00+00:00,SOCO,TVA,1780.710856462685
2026-06-12 11:00:00+00:00,SWPP,ERCO,-1883.7741060534759
2026-06-12 11:00:00+00:00,SWPP,MISO,-1770.9076886714724
2026-06-12 11:00:00+00:00,TVA,SOCO,-1941.0206544091575
2026-06-12 11:00:00+00:00,WACM,AZPS,-1937.0552913545855
2026-06-12 12:00:00+00:00,AZPS,WACM,1922.131638360189
2026-06-12 12:00:00+00:00,BANC,CISO,-2018.1957798205653
2026-06-12 12:00:00+00:00,BPAT,PACW,1877.028782766712
2026-06-12 12:00:00+00:00,CISO,BANC,1920.4643155584747
2026-06-12 12:00:00+00:00,CISO,LDWP,2016.279563712457
2026-06-12 12:00:00+00:00,CISO,NEVP,-2089.726386999003
2026-06-12 12:00:00+00:00,CPLE,DUK,-1964.8421744446105
2026-06-12 12:00:00+00:00,DUK,CPLE,1970.0769025784348
2026-06-12 12:00:00+00:00,ERCO,SWPP,2036.9607104101735
2026-06-12 12:00:00+00:00,ISNE,NYIS,2012.11028603856
2026-06-12 12:00:00+00:00,LDWP,CISO,-1996.9762311894892
2026-06-12 12:00:00+00:00,MISO,PJM,-1980.440645239704
2026-06-12 12:00:00+00:00,MISO,SWPP,1833.6787154491244
2026-06-12 12:00:00+00:00,NEVP,CISO,2070.029181943108
2026-06-12 12:00:00+00:00,NYIS,ISNE,-1868.5757029168951
2026-06-12 12:00:00+00:00,NYIS,PJM,-1855.6494434998654
2026-06-12 12:00:00+00:00,PACW,BPAT,-2135.2626463236224
2026-06-12 12:00:00+00:00,PJM,MISO,2057.9987695194113
2026-06-12 12:00:00+00:00,PJM,NYIS,2074.148650395361
2026-06-12 12:00:00+00:00,SOCO,TVA,2041.9672185391253
2026-06-12 12:00:00+00:00,SWPP,ERCO,-1883.8273557718903
2026-06-12 12:00:00+00:00,SWPP,MISO,-2039.6819062379384
2026-06-12 12:00:00+00:00,TVA,SOCO,-2132.88963404889
2026-06-12 12:00:00+00:00,WACM,AZPS,-2039.2490350460384
2026-06-12 13:00:00+00:00,AZPS,WACM,1901.0751715731967
2026-06-12 13:00:00+00:00,BANC,CISO,-1944.0535337826611
2026-06-12 13:00:00+00:00,BPAT,PACW,1949.3903570648647
2026-06-12 13:00:00+00:00,CISO,BANC,2113.4901640380776
2026-06-12 13:00:00+00:00,CISO,LDWP,1967.118838553981
2026-06-12 13:00:00+00:00,CISO,NEVP,-2051.540961668931
2026-06-12 13:00:00+00:00,CPLE,DUK,-2065.5788483279352
2026-06-12 13:00:00+00:00,DUK,CPLE,2078.4347174102277
2026-06-12 13:00:00+00:00,ERCO,SWPP,1924.6541602589236
2026-06-12 13:00:00+00:00,ISNE,NYIS,1953.2329297203767
2026-06-12 13:00:00+00:00,LDWP,CISO,-1921.998292713085
2026-06-12 13:00:00+00:00,MISO,PJM,-2044.2031649172561
2026-06-12 13:00:00+00:00,MISO,SWPP,1781.4329942985873
2026-06-12 13:00:00+00:00,NEVP,CISO,2119.836503431505
2026-06-12 13:00:00+00:00,NYIS,ISNE,-2020.2434940959904
2026-06-12 13:00:00+00:00,NYIS,PJM,-2018.3125370940347
2026-06-12 13:00:00+00:00,PACW,BPAT,-2124.271890398091
2026-06-12 13:00:00+00:00,PJM,MISO,2033.4786338388428
2026-06-12 13:00:00+00:00,PJM,NYIS,2016.2893514498703
2026-06-12 13:00:00+00:00,SOCO,TVA,2066.567876470549
2026-06-12 13:00:00+00:00,SWPP,ERCO,-1924.8197830391653
2026-06-12 13:00:00+00:00,SWPP,MISO,-2112.247616765631
2026-06-12 13:00:00+00:00,TVA,SOCO,-1997.1101074721385
2026-06-12 13:00:00+00:00,WACM,AZPS,-2015.3209850322087
2026-06-12 14:00:00+00:00,AZPS,WACM,1825.1331622211387
2026-06-12 14:00:00+00:00,BANC,CISO,-1959.8873927213785
2026-06-12 14:00:00+00:00,BPAT,PACW,1908.8087637396575
2026-06-12 14:00:00+00:00,CISO,BANC,2008.4961816653963
2026-06-12 14:00:00+00:00,CISO,LDWP,1725.812444436675
2026-06-12 14:00:00+00:00,CISO,NEVP,-2045.761057633025
2026-06-12 14:00:00+00:00,CPLE,DUK,-1874.4033857596344
2026-06-12 14:00:00+00:00,DUK,CPLE,1959.346675716649
2026-06-12 14:00:00+00:00,ERCO,SWPP,1961.9868620121408
2026-06-12 14:00:00+00:00,ISNE,NYIS,1879.3565213904644
2026-06-12 14:00:00+00:00,LDWP,CISO,-2027.651878715656
2026-06-12 14:00:00+00:00,MISO,PJM,-1875.151785709966
2026-06-12 14:00:00+00:00,MISO,SWPP,1864.8412256240094
2026-06-12 14:00:00+00:00,NEVP,CISO,2197.274639895813
2026-06-12 14:00:00+00:00,NYIS,ISNE,-1962.282862959101
2026-06-12 14:00:00+00:00,NYIS,PJM,-2127.949915621314
2026-06-12 14:00:00+00:00,PACW,BPAT,-2062.463358090622
2026-06-12 14:00:00+00:00,PJM,MISO,1861.0654133238017
2026-06-12 14:00:00+00:00,PJM,NYIS,2025.9714346620622
2026-06-12 14:00:00+00:00,SOCO,TVA,1899.9739515651597
2026-06-12 14:00:00+00:00,SWPP,ERCO,-2075.574515607058
2026-06-12 14:00:00+00:00,SWPP,MISO,-2112.3446309426145
2026-06-12 14:00:00+00:00,TVA,SOCO,-1888.654435396956
2026-06-12 14:00:00+00:00,WACM,AZPS,-1903.7090490990008
2026-06-12 15:00:00+00:00,AZPS,WACM,1827.760928205713
2026-06-12 15:00:00+00:00,BANC,CISO,-1787.0320288372934
2026-06-12 15:00:00+00:00,BPAT,PACW,1754.184279146249
2026-06-12 15:00:00+00:00,CISO,BANC,1736.1178311899698
2026-06-12 15:00:00+00:00,CISO,LDWP,1826.3886700930855
2026-06-12 15:00:00+00:00,CISO,NEVP,-1826.187939473292
2026-06-12 15:00:00+00:00,CPLE,DUK,-1857.973439602773
2026-06-12 15:00:00+00:00,DUK,CPLE,1727.029369543665
2026-06-12 15:00:00+00:00,ERCO,SWPP,1840.6921606483306
2026-06-12 15:00:00+00:00,ISNE,NYIS,1699.4859033374405
2026-06-12 15:00:00+00:00,LDWP,CISO,-1768.6547971325285
2026-06-12 15:00:00+00:00,MISO,PJM,-1827.7180703194715
2026-06-12 15:00:00+00:00,MISO,SWPP,1756.2728339729115
2026-06-12 15:00:00+00:00,NEVP,CISO,1871.3230404780586
2026-06-12 15:00:00+00:00,NYIS,ISNE,-1877.9441169265153
2026-06-12 15:00:00+00:00,NYIS,PJM,-1883.462716958357
2026-06-12 15:00:00+00:00,PACW,BPAT,-1782.7624120495584
2026-06-12 15:00:00+00:00,PJM,MISO,1819.8041688883616
2026-06-12 15:00:00+00:00,PJM,NYIS,1752.6660640136747
2026-06-12 15:00:00+00:00,SOCO,TVA,1842.0632838415868
2026-06-12 15:00:00+00:00,SWPP,ERCO,-1887.5462593093093
2026-06-12 15:00:00+00:00,SWPP,MISO,-1804.0784502538543
2026-06-12 15:00:00+00:00,TVA,SOCO,-1850.4049769164026
2026-06-12 15:00:00+00:00,WACM,AZPS,-1786.4055791200506
2026-06-12 16:00:00+00:00,AZPS,WACM,1714.1459802899815
2026-06-12 16:00:00+00:00,BANC,CISO,-1443.3833231501246
2026-06-12 16:00:00+00:00,BPAT,PACW,1677.1800308428665
2026-06-12 16:00:00+00:00,CISO,BANC,1501.3963065609425
2026-06-12 16:00:00+00:00,CISO,LDWP,1652.6244303018843
2026-06-12 16:00:00+00:00,CISO,NEVP,-1435.9535282398274
2026-06-12 16:00:00+00:00,CPLE,DUK,-1400.7692163748861
2026-06-12 16:00:00+00:00,DUK,CPLE,1471.7746504230017
2026-06-12 16:00:00+00:00,ERCO,SWPP,1652.385410234238
2026-06-12 16:00:00+00:00,ISNE,NYIS,1521.0550006437534
2026-06-12 16:00:00+00:00,LDWP,CISO,-1628.491792091678
2026-06-12 16:00:00+00:00,MISO,PJM,-1411.8192571259935
2026-06-12 16:00:00+00:00,MISO,SWPP,1668.7647451048033
2026-06-12 16:00:00+00:00,NEVP,CISO,1788.3389520987948
2026-06-12 16:00:00+00:00,NYIS,ISNE,-1559.858976343584
2026-06-12 16:00:00+00:00,NYIS,PJM,-1574.3217316897515
2026-06-12 16:00:00+00:00,PACW,BPAT,-1670.5775467563576
2026-06-12 16:00:00+00:00,PJM,MISO,1572.0991763672448
2026-06-12 16:00:00+00:00,PJM,NYIS,1641.1445446894234
2026-06-12 16:00:00+00:00,SOCO,TVA,1542.4500625744922
2026-06-12 16:00:00+00:00,SWPP,ERCO,-1527.9921519104096
2026-06-12 16:00:00+00:00,SWPP,MISO,-1415.9918466885692
2026-06-12 16:00:00+00:00,TVA,SOCO,-1534.760941538091
2026-06-12 16:00:00+00:00,WACM,AZPS,-1637.746883242425
2026-06-12 17:00:00+00:00,AZPS,WACM,1196.9708456601936
2026-06-12 17:00:00+00:00,BANC,CISO,-1355.9937811062346
2026-06-12 17:00:00+00:00,BPAT,PACW,1358.0956468853633
2026-06-12 17:00:00+00:00,CISO,BANC,1552.792834400736
2026-06-12 17:00:00+00:00,CISO,LDWP,1220.751207782037
2026-06-12 17:00:00+00:00,CISO,NEVP,-1050.504923666518
2026-06-12 17:00:00+00:00,CPLE,DUK,-1075.2968737126214
2026-06-12 17:00:00+00:00,DUK,CPLE,1179.1391143775782
2026-06-12 17:00:00+00:00,ERCO,SWPP,1268.192729953938
2026-06-12 17:00:00+00:00,ISNE,NYIS,1338.3451328734457
2026-06-12 17:00:00+00:00,LDWP,CISO,-1337.1257487209452
2026-06-12 17:00:00+00:00,MISO,PJM,-1358.8528073670766
2026-06-12 17:00:00+00:00,MISO,SWPP,1301.9744739190264
2026-06-12 17:00:00+00:00,NEVP,CISO,1396.113341103467
2026-06-12 17:00:00+00:00,NYIS,ISNE,-1255.618827816152
2026-06-12 17:00:00+00:00,NYIS,PJM,-1280.3800395829874
2026-06-12 17:00:00+00:00,PACW,BPAT,-1194.9020415102948
2026-06-12 17:00:00+00:00,PJM,MISO,1076.982136448548
2026-06-12 17:00:00+00:00,PJM,NYIS,1349.1115080700197
2026-06-12 17:00:00+00:00,SOCO,TVA,1400.1794372778222
2026-06-12 17:00:00+00:00,SWPP,ERCO,-1329.0305022304144
2026-06-12 17:00:00+00:00,SWPP,MISO,-1515.3823386532401
2026-06-12 17:00:00+00:00,TVA,SOCO,-1386.3684762404262
2026-06-12 17:00:00+00:00,WACM,AZPS,-1245.7475797813458
2026-06-12 18:00:00+00:00,AZPS,WACM,854.3016744484529
2026-06-12 18:00:00+00:00,BANC,CISO,-1074.276943307544
2026-06-12 18:00:00+00:00,BPAT,PACW,949.7045864400446
2026-06-12 18:00:00+00:00,CISO,BANC,948.0441642208589
2026-06-12 18:00:00+00:00,CISO,LDWP,899.9391033119325
2026-06-12 18:00:00+00:00,CISO,NEVP,-1114.036166295919
2026-06-12 18:00:00+00:00,CPLE,DUK,-784.1230625726151
